Invoice Date,Transaction Type,Order Id,Shipment Date,Order Date,Shipment Item Id,Item Description,Invoice Amount
2024-06-08 18:21:53,Shipment,171-8473227-9151134,2024-06-09 15:11:59,2024-06-08 14:21:21,393681442220,Product A,310.0
2024-06-08 18:26:38,Cancel,604-8057633-6219838,,,392127165708,,0.0
2024-06-08 18:34:42,Cancel,604-9445232-9199643,,,392653013655,,0.0
2024-06-08 18:34:43,Shipment,304-9041353-2151503,2024-06-09 15:20:05,2024-06-08 14:32:35,393649140786,Product A,531.0
2024-06-08 18:34:43,Refund,304-9041353-2151503,2024-06-09 15:20:05,2024-06-08 14:32:35,393649140786,Product A,-531.0
2024-06-08 18:36:04,Shipment,171-3524603-9536385,2024-06-09 00:56:33,2024-06-08 14:35:38,394237177929,Product A,388.0
2024-06-08 18:36:41,Cancel,604-9445232-9199643,,,395177332150,,0.0
2024-06-08 18:36:41,Shipment,604-9445232-9199643,2024-06-08 22:54:32,2024-06-08 18:28:00,395177332150,Product A,304.0
2024-06-08 18:45:11,Shipment,704-1291823-8132123,2024-06-09 15:10:43,2024-06-08 14:44:51,392663749575,Product A,536.0
2024-06-08 18:47:04,Shipment,804-6161282-0293383,2024-06-09 09:47:35,2024-06-08 14:47:01,393112835091,Product A,559.0
2024-06-08 18:47:34,Shipment,504-0727717-1015270,2024-06-08 20:34:37,2024-06-08 18:42:22,392658543724,Product A,586.0
2024-06-08 18:48:28,Shipment,604-7920630-9630210,2024-06-08 20:50:37,2024-06-08 18:43:17,394667961208,Product A,664.0
2024-06-08 18:50:16,Shipment,504-8663954-3413386,2024-06-09 15:12:36,2024-06-08 14:49:51,393683940656,Product A,672.0
2024-06-08 18:50:16,Refund,504-8663954-3413386,2024-06-09 15:12:36,2024-06-08 14:49:51,393683940656,Product A,-672.0
2024-06-08 18:50:29,Shipment,604-3127221-8659734,2024-06-12 16:09:17,2024-06-08 14:50:18,394164398099,Product A,304.0
2024-06-08 18:50:29,Refund,604-3127221-8659734,2024-06-12 16:09:17,2024-06-08 14:50:18,394164398099,Product A,-304.0
2024-06-08 18:52:17,Shipment,704-0729425-7132988,2024-06-09 15:45:14,2024-06-08 14:51:55,394632950899,Product A,992.0
2024-06-08 18:53:01,Shipment,171-3235690-4095285,2024-06-10 03:50:35,2024-06-08 14:52:55,395181009573,Product A,823.0
2024-06-08 18:53:01,Refund,171-3235690-4095285,2024-06-10 03:50:35,2024-06-08 14:52:55,395181009573,Product A,-823.0
2024-06-08 18:54:18,Shipment,604-1350748-4159317,2024-06-09 11:16:12,2024-06-08 14:50:59,394171302477,Product A,823.0
2024-06-08 18:54:43,Shipment,804-2537326-4136387,2024-06-09 10:45:17,2024-06-08 14:54:38,393095469787,Product A,510.0
2024-06-08 18:56:17,Cancel,804-4122336-7355341,,,392127496280,,0.0
2024-06-08 18:57:24,Shipment,404-0262572-4038853,2024-06-11 00:32:16,2024-06-08 14:57:17,393671203099,Product A,1771.0
2024-06-08 18:57:24,Refund,404-0262572-4038853,2024-06-11 00:32:16,2024-06-08 14:57:17,393671203099,Product A,-1771.0
2024-06-08 18:59:53,Shipment,204-2789153-1070512,2024-06-09 15:14:22,2024-06-08 14:59:35,393138802825,Product A,380.0
2024-06-08 19:00:32,Shipment,404-1468175-8619010,2024-06-08 20:06:12,2024-06-08 10:10:07,395185028941,Product A,321.0
2024-06-08 19:00:32,Refund,404-1468175-8619010,2024-06-08 20:06:12,2024-06-08 10:10:07,395185028941,Product A,-321.0
2024-06-08 19:03:51,Shipment,404-0196062-0417596,2024-06-09 15:12:43,2024-06-08 15:00:55,394177565848,Product A,867.5
2024-06-08 19:18:28,Shipment,504-7736227-3253411,2024-06-09 14:21:14,2024-06-07 17:10:04,394631324680,Product A,560.0
2024-06-08 19:18:28,Refund,504-7736227-3253411,2024-06-09 14:21:14,2024-06-07 17:10:04,394631324680,Product A,-560.0
2024-06-08 19:20:33,Shipment,504-4858067-6511460,2024-06-09 15:47:42,2024-06-08 15:20:01,394197975170,Product A,444.0
2024-06-08 19:20:33,Shipment,504-4858067-6511460,2024-06-09 15:47:42,2024-06-08 15:20:01,393676799625,Product A,817.0
2024-06-08 19:21:12,Shipment,604-6107196-9434468,2024-06-09 15:21:41,2024-06-08 15:20:51,394191516027,Product A,509.0
2024-06-08 19:24:16,Cancel,504-5259990-3432127,,,392131544434,,0.0
2024-06-08 19:24:18,Shipment,504-5259990-3432127,2024-06-09 15:11:59,2024-06-08 15:23:46,393112185872,Product A,294.0
2024-06-08 19:26:25,Shipment,604-1870644-1638477,2024-06-10 10:56:48,2024-06-08 15:25:32,393725434624,Product A,1574.0
2024-06-08 19:30:56,Shipment,804-7881275-9636511,2024-06-12 23:40:36,2024-06-08 15:30:45,393716268181,Product A,347.0
2024-06-08 19:31:22,Shipment,404-2826128-2511050,2024-06-09 10:41:35,2024-06-07 11:13:38,393681263971,Product A,732.0
2024-06-08 19:31:43,Shipment,604-8162824-9691061,2024-06-09 00:26:38,2024-06-08 15:31:32,393709359692,Product A,366.0
2024-06-08 19:33:37,Shipment,804-1492831-9338097,2024-06-08 21:51:37,2024-06-08 19:24:49,394668035345,Product A,914.0
2024-06-08 19:33:37,Shipment,804-1492831-9338097,2024-06-08 21:51:37,2024-06-08 19:24:49,394676092478,Product A,827.0
2024-06-08 19:37:09,Shipment,404-3934681-1195421,2024-06-08 23:27:10,2024-06-08 12:50:06,394230714796,Product A,1260.0
2024-06-08 19:37:09,Refund,404-3934681-1195421,2024-06-08 23:27:10,2024-06-08 12:50:06,394230714796,Product A,-1260.0
2024-06-08 19:41:11,Shipment,171-6540782-8053067,2024-06-09 15:17:53,2024-06-08 15:36:27,395177332917,Product A,347.0
2024-06-08 19:44:09,FreeReplacement,804-2371061-4317189,2024-06-08 21:29:33,2024-06-08 19:39:04,392663913294,Product A,0.0
2024-06-08 19:44:32,Shipment,204-4768436-8255128,2024-06-10 16:25:42,2024-06-08 15:44:13,393101986462,Product A,2337.0
2024-06-08 19:44:56,Shipment,204-6142935-2313986,2024-06-09 15:43:58,2024-06-08 15:44:24,393113018003,Product A,1243.0
2024-06-08 19:44:56,Refund,204-6142935-2313986,2024-06-09 15:43:58,2024-06-08 15:44:24,393113018003,Product A,-1243.0
2024-06-08 19:46:57,Shipment,204-9030946-6072048,2024-06-09 15:44:37,2024-06-08 15:46:29,392150492668,Product A,3636.8
2024-06-08 19:46:57,Refund,204-9030946-6072048,2024-06-09 15:44:37,2024-06-08 15:46:29,392150492668,Product A,-3636.8
2024-06-08 19:47:12,Shipment,604-8057633-6219838,2024-06-09 15:47:58,2024-06-08 14:26:22,394682136200,Product A,1235.0
2024-06-08 19:53:51,Shipment,604-4312644-6157234,2024-06-09 15:10:24,2024-06-08 15:47:55,394194208991,Product A,1108.0
2024-06-08 19:59:46,Shipment,504-0839731-2038090,2024-06-09 09:24:34,2024-06-08 12:45:47,393138639853,Product A,533.0
2024-06-08 20:00:04,Shipment,804-3695180-6132943,2024-06-10 05:01:36,2024-06-08 15:59:54,392139818473,Product A,304.0
2024-06-08 20:01:12,Shipment,204-9744604-3499444,2024-06-09 15:17:53,2024-06-08 16:00:41,392732315938,Product A,964.0
2024-06-08 20:03:03,Shipment,171-5421316-7151149,2024-06-08 22:50:17,2024-06-08 19:57:52,394256269816,Product A,585.0
2024-06-08 20:03:03,Refund,171-5421316-7151149,2024-06-08 22:50:17,2024-06-08 19:57:52,394256269816,Product A,-585.0
2024-06-08 20:03:58,Shipment,204-1001662-1453075,2024-06-09 00:32:14,2024-06-08 19:57:10,392724563686,Product A,510.0
2024-06-08 20:07:08,Shipment,204-0538489-8613790,2024-06-09 09:59:12,2024-06-08 14:18:57,395197787042,Product A,808.0
2024-06-08 20:07:12,Shipment,504-3139045-9336962,2024-06-09 13:36:37,2024-06-08 12:15:51,392698510978,Product A,1338.0
2024-06-08 20:07:51,Shipment,204-6334163-4136161,2024-06-10 00:45:15,2024-06-08 16:07:39,394681807433,Product A,1079.0
2024-06-08 20:07:58,Shipment,404-8831021-1417748,2024-06-09 15:20:25,2024-06-08 16:07:44,394248801743,Product A,439.0
2024-06-08 20:08:37,Shipment,504-2380585-6578122,2024-06-09 15:42:22,2024-06-08 14:38:31,392134756395,Product A,761.0
2024-06-08 20:14:03,Shipment,704-7911621-9015262,2024-06-11 15:36:38,2024-06-08 16:13:46,393744889433,Product A,481.0
2024-06-08 20:17:51,Shipment,204-2978641-4355145,2024-06-09 15:14:22,2024-06-08 16:17:28,392704700986,Product A,346.0
2024-06-08 20:17:51,Refund,204-2978641-4355145,2024-06-09 15:14:22,2024-06-08 16:17:28,392704700986,Product A,-346.0
2024-06-08 20:19:52,Shipment,804-1310124-5313994,2024-06-09 15:13:19,2024-06-08 16:19:22,393730545603,Product A,536.0
2024-06-08 20:21:03,Shipment,171-2528488-3517953,2024-06-08 21:42:12,2024-06-08 20:13:03,392715215487,Product A,884.0
2024-06-08 20:21:03,Shipment,171-2528488-3517953,2024-06-08 21:42:12,2024-06-08 20:13:03,393730582728,Product A,731.0
2024-06-08 20:21:11,Shipment,704-6061705-5072638,2024-06-09 15:14:23,2024-06-08 16:18:41,394248857782,Product A,727.0
2024-06-08 20:24:02,Cancel,504-9786412-5438847,,,393157372082,,0.0
2024-06-08 20:24:04,Shipment,504-9786412-5438847,2024-06-09 00:42:22,2024-06-08 20:18:46,394260378977,Product A,424.0
2024-06-08 20:26:51,Shipment,504-4145993-9170725,2024-06-09 00:20:42,2024-06-08 16:25:32,394265603185,Product A,748.0
2024-06-08 20:31:14,Shipment,704-9918181-3015230,2024-06-09 15:55:40,2024-06-07 22:34:40,395192601071,Product A,172.0
2024-06-08 20:31:51,Shipment,304-8048620-9232337,2024-06-09 15:10:37,2024-06-08 16:31:32,394275530336,Product A,758.0
2024-06-08 20:32:16,Shipment,304-8670156-1457209,2024-06-09 15:21:03,2024-06-08 16:31:10,392157908004,Product A,604.0
2024-06-08 20:32:57,Cancel,804-4063736-5151396,,,393165646068,,0.0
2024-06-08 20:32:58,Shipment,804-4063736-5151396,2024-06-09 15:09:59,2024-06-08 16:32:28,394249556768,Product A,347.0
2024-06-08 20:35:46,Shipment,204-7357121-9678104,2024-06-09 15:20:24,2024-06-08 16:35:16,394672484553,Product A,705.0
2024-06-08 20:35:46,Refund,204-7357121-9678104,2024-06-09 15:20:24,2024-06-08 16:35:16,394672484553,Product A,-705.0
2024-06-08 20:35:59,Shipment,204-9694665-8359728,2024-06-09 15:13:56,2024-06-08 16:35:40,393730638185,Product A,655.0
2024-06-08 20:35:59,Refund,204-9694665-8359728,2024-06-09 15:13:56,2024-06-08 16:35:40,393730638185,Product A,-655.0
2024-06-08 20:38:19,Shipment,171-9438820-7197737,2024-06-09 10:11:37,2024-06-08 15:03:39,395192601148,Product A,353.0
2024-06-08 20:39:51,Cancel,204-7264851-5070904,,,392714845790,,0.0
2024-06-08 20:41:12,Shipment,404-4509403-1530669,2024-06-09 15:15:19,2024-06-08 16:20:12,393716045197,Product A,1114.0
2024-06-08 20:45:11,Shipment,304-6048123-9078753,2024-06-11 16:04:36,2024-06-08 16:44:46,394676111815,Product A,1427.0
2024-06-08 20:45:11,Refund,304-6048123-9078753,2024-06-11 16:04:36,2024-06-08 16:44:46,394676111815,Product A,-1427.0
2024-06-08 20:45:37,Cancel,604-6671431-2693561,,,393753218876,,0.0
2024-06-08 20:45:39,Shipment,604-6671431-2693561,2024-06-11 15:43:18,2024-06-08 16:45:08,394265359295,Product A,1749.0
2024-06-08 20:45:52,Shipment,204-7264851-5070904,2024-06-10 13:25:23,2024-06-08 12:50:26,394254104174,Product A,1616.0
2024-06-08 20:45:52,Refund,204-7264851-5070904,2024-06-10 13:25:23,2024-06-08 12:50:26,394254104174,Product A,-1616.0
2024-06-08 20:46:31,Shipment,404-1375417-0259174,2024-06-09 15:14:23,2024-06-08 16:46:02,394265380027,Product A,1210.0
2024-06-08 20:47:06,Shipment,404-2749609-1330066,2024-06-09 15:22:23,2024-06-08 16:46:46,393732456500,Product A,506.0
2024-06-08 20:47:10,Shipment,804-2052399-7217596,2024-06-09 15:26:37,2024-06-08 16:31:50,394237106104,Product A,347.0
2024-06-08 20:47:10,Shipment,804-2052399-7217596,2024-06-09 15:26:37,2024-06-08 16:31:50,395197638484,Product A,1121.0
2024-06-08 20:49:22,Shipment,404-3028871-1138600,2024-06-09 00:47:37,2024-06-08 16:47:24,393138932882,Product A,1318.0
2024-06-08 20:49:22,Refund,404-3028871-1138600,2024-06-09 00:47:37,2024-06-08 16:47:24,393138932882,Product A,-1318.0
2024-06-08 20:54:57,Shipment,204-7716397-9059394,2024-06-09 15:12:44,2024-06-08 15:56:59,394681608041,Product A,645.0
2024-06-08 20:56:56,Shipment,171-6342365-7572096,2024-06-09 15:14:08,2024-06-08 16:56:37,393744793282,Product A,645.0
2024-06-08 21:02:27,Shipment,171-0571459-9430488,2024-06-09 01:15:36,2024-06-08 17:46:20,392733341234,Product A,1260.0
2024-06-08 21:06:25,Shipment,404-9774778-3578195,2024-06-09 15:59:45,2024-06-08 17:03:46,393735490483,Product A,2337.0
2024-06-08 21:06:26,Shipment,804-4868058-7474172,2024-06-09 15:15:03,2024-06-08 16:59:31,395188973359,Product A,1349.0
2024-06-08 21:07:07,Shipment,404-6766651-0219025,2024-06-09 15:26:13,2024-06-08 16:10:29,395218496635,Product A,1200.0
2024-06-08 21:09:47,Shipment,504-7007144-3336370,2024-06-09 00:06:13,2024-06-07 22:14:06,393730793083,Product A,347.0
2024-06-08 21:10:58,Shipment,704-9862908-9353288,2024-06-09 14:07:13,2024-06-08 16:40:35,392743512524,Product A,585.0
2024-06-08 21:11:11,Shipment,604-2157423-5670304,2024-06-09 16:00:39,2024-06-08 17:10:57,395181011094,Product A,1476.0
2024-06-08 21:11:21,Shipment,604-3568057-8057826,2024-06-08 23:44:35,2024-06-08 21:06:17,394280023232,Product A,305.0
2024-06-08 21:16:26,Shipment,704-8770653-3219686,2024-06-09 15:20:22,2024-06-08 17:15:51,394253771723,Product A,309.0
2024-06-08 21:16:40,Shipment,704-8964170-6391881,2024-06-09 02:09:12,2024-06-08 16:09:46,392705030259,Product A,1145.0
2024-06-08 21:17:09,Shipment,604-3401223-4315486,2024-06-09 03:12:35,2024-06-08 17:10:57,395212571467,Product A,3986.0
2024-06-08 21:19:09,Shipment,704-2405620-5036179,2024-06-09 15:17:18,2024-06-08 17:18:45,393740359219,Product A,309.0
2024-06-08 21:27:41,Shipment,304-8265186-1130869,2024-06-09 09:40:13,2024-06-08 17:27:31,393720856232,Product A,1202.0
2024-06-08 21:35:55,Cancel,704-1944939-3436380,,,394248985859,,0.0
2024-06-08 21:37:57,Shipment,604-8737871-1470732,2024-06-09 15:21:12,2024-06-08 17:37:40,395204818834,Product A,446.0
2024-06-08 21:40:20,Shipment,704-1944939-3436380,2024-06-09 15:13:05,2024-06-08 17:30:52,394689755166,Product A,347.0
2024-06-08 21:41:54,Shipment,204-1635947-0395822,2024-06-14 12:40:37,2024-06-08 17:41:51,392127333565,Product A,539.0
2024-06-08 21:42:32,Shipment,171-7231244-9399226,2024-06-10 15:29:01,2024-06-08 17:41:58,392730105108,Product A,1146.38
2024-06-08 21:44:48,Shipment,804-0389797-6570176,2024-06-09 03:34:13,2024-06-08 17:42:17,392709716321,Product A,664.0
2024-06-08 21:46:10,Shipment,304-5576037-9215690,2024-06-10 01:37:14,2024-06-08 17:45:58,393730400425,Product A,350.0
2024-06-08 21:47:13,Shipment,404-2428394-9636742,2024-06-09 17:22:34,2024-06-08 14:38:39,393744927128,Product A,594.0
2024-06-08 21:47:27,Shipment,171-7991721-2459565,2024-06-08 23:42:46,2024-06-08 21:42:16,392724582914,Product A,739.0
2024-06-08 21:48:32,Shipment,304-6516558-0655700,2024-06-09 16:00:00,2024-06-08 17:16:40,394230551143,Product A,1390.0
2024-06-08 21:48:32,Shipment,304-6516558-0655700,2024-06-09 16:00:00,2024-06-08 17:16:40,392733129378,Product A,1590.0
2024-06-08 21:50:48,Shipment,304-9617258-3070966,2024-06-09 15:42:39,2024-06-08 17:50:26,394682081683,Product A,1584.0
2024-06-08 21:52:38,Shipment,504-7772021-9457064,2024-06-09 03:20:21,2024-06-08 17:52:27,395181103659,Product A,479.0
2024-06-08 21:52:38,Refund,504-7772021-9457064,2024-06-09 03:20:21,2024-06-08 17:52:27,395181103659,Product A,-479.0
2024-06-08 21:54:58,Shipment,204-4234660-0678550,2024-06-09 01:45:36,2024-06-08 17:54:52,392719998145,Product A,359.0
2024-06-08 21:54:58,Refund,204-4234660-0678550,2024-06-09 01:45:36,2024-06-08 17:54:52,392719998145,Product A,-319.0
2024-06-08 21:57:57,Shipment,304-3735531-9591689,2024-06-09 15:42:21,2024-06-08 17:57:39,394253714700,Product A,1993.0
2024-06-08 21:58:19,Shipment,504-1160759-4653252,2024-06-09 03:55:14,2024-06-08 17:26:38,394693656054,Product A,1238.0
2024-06-08 22:01:54,Shipment,604-4582166-3195860,2024-06-10 15:32:03,2024-06-08 17:50:19,395177389204,Product A,616.0
2024-06-08 22:01:54,Refund,604-4582166-3195860,2024-06-10 15:32:03,2024-06-08 17:50:19,395177389204,Product A,-616.0
2024-06-08 22:07:11,Shipment,204-2474316-6511647,2024-06-09 15:10:23,2024-06-08 17:41:08,394230789804,Product A,1145.0
2024-06-08 22:07:11,Refund,204-2474316-6511647,2024-06-09 15:10:23,2024-06-08 17:41:08,394230789804,Product A,-1145.0
2024-06-08 22:09:06,Shipment,504-9335527-7276091,2024-06-08 23:50:13,2024-06-08 22:07:58,393146012773,Product A,784.0
2024-06-08 22:09:06,Shipment,504-9335527-7276091,2024-06-08 23:50:13,2024-06-08 22:07:58,392698439655,Product A,817.0
2024-06-08 22:09:51,Shipment,704-9000331-4011028,2024-06-09 15:13:42,2024-06-08 18:09:40,392709162948,Product A,672.0
2024-06-08 22:13:18,Cancel,204-1626703-9376838,,,393744831934,,0.0
2024-06-08 22:15:58,Cancel,604-5991081-3599094,,,394704850388,,0.0
2024-06-08 22:16:00,Shipment,604-5991081-3599094,2024-06-09 15:42:00,2024-06-08 17:55:27,393157592653,Product A,549.0
2024-06-08 22:16:00,Refund,604-5991081-3599094,2024-06-09 15:42:00,2024-06-08 17:55:27,393157592653,Product A,-549.0
2024-06-08 22:19:58,Cancel,304-5651342-4199843,,,395203552221,,0.0
2024-06-08 22:19:58,Cancel,304-5651342-4199843,,,393138860044,,0.0
2024-06-08 22:19:58,Shipment,304-5651342-4199843,2024-06-11 15:56:40,2024-06-08 18:10:13,393138860044,Product A,671.0
2024-06-08 22:19:58,Shipment,304-5651342-4199843,2024-06-11 15:56:40,2024-06-08 18:10:13,395203552221,Product A,748.0
2024-06-08 22:20:04,Shipment,404-8384103-4097375,2024-06-09 15:14:22,2024-06-08 18:19:54,393149491823,Product A,1476.0
2024-06-08 22:22:23,Cancel,171-7608741-2511041,,,394668171097,,0.0
2024-06-08 22:22:23,Shipment,171-7608741-2511041,2024-06-09 15:19:48,2024-06-08 17:54:35,394668171097,Product A,1352.0
2024-06-08 22:23:12,Shipment,204-1099476-3536395,2024-06-09 15:12:44,2024-06-08 18:22:52,395189067261,Product A,347.0
2024-06-08 22:24:17,Shipment,604-4021964-6330665,2024-06-09 15:14:21,2024-06-08 18:23:16,392154012488,Product A,727.0
2024-06-08 22:26:32,Shipment,804-3545514-8213579,2024-06-09 15:13:18,2024-06-08 18:26:21,394693790738,Product A,1410.0
2024-06-08 22:26:32,Refund,804-3545514-8213579,2024-06-09 15:13:18,2024-06-08 18:26:21,394693790738,Product A,-1410.0
2024-06-08 22:27:10,Shipment,404-6956774-2619463,2024-06-09 04:12:12,2024-06-08 18:07:36,392161140751,Product A,684.0
2024-06-08 22:27:10,Refund,404-6956774-2619463,2024-06-09 04:12:12,2024-06-08 18:07:36,392161140751,Product A,-684.0
2024-06-08 22:28:50,Shipment,204-4028854-5278976,2024-06-12 18:27:12,2024-06-08 18:28:47,393725075447,Product A,1279.0
2024-06-08 22:30:34,Shipment,404-1132242-3499242,2024-06-09 21:02:37,2024-06-08 18:30:30,392715293369,Product A,739.0
2024-06-08 22:32:36,Shipment,404-1978681-4076003,2024-06-09 03:44:11,2024-06-08 18:32:31,392715196966,Product A,250.0
2024-06-08 22:34:32,Shipment,171-9357311-7191622,2024-06-09 15:09:43,2024-06-08 18:34:10,393720709022,Product A,1145.0
2024-06-08 22:35:28,Shipment,804-7800198-4697186,2024-06-09 12:10:13,2024-06-08 18:35:16,392146808054,Product A,655.0
2024-06-08 22:37:57,Shipment,304-8382218-8238663,2024-06-09 19:36:38,2024-06-08 18:37:45,394231009241,Product A,739.0
2024-06-08 22:39:42,Shipment,604-5504433-4519628,2024-06-09 03:19:15,2024-06-08 17:45:01,393154078885,Product A,388.0
2024-06-08 22:39:42,Refund,604-5504433-4519628,2024-06-09 03:19:15,2024-06-08 17:45:01,393154078885,Product A,-388.0
2024-06-08 22:39:45,Shipment,604-6004245-2019853,2024-06-09 00:54:36,2024-06-08 18:23:57,392159003368,Product A,784.0
2024-06-08 22:39:45,Shipment,204-8976736-0413197,2024-06-09 03:45:35,2024-06-08 18:31:15,394260118419,Product A,250.0
2024-06-08 22:39:45,Refund,604-6004245-2019853,2024-06-09 00:54:36,2024-06-08 18:23:57,392159003368,Product A,-784.0
2024-06-08 22:39:58,Shipment,204-6460328-2511285,2024-06-09 12:41:40,2024-06-08 18:38:35,395218575333,Product A,409.0
2024-06-08 22:40:32,Shipment,171-2458448-7413101,2024-06-09 22:35:16,2024-06-08 14:46:10,395208153968,Product A,374.0
2024-06-08 22:40:59,Shipment,704-1642208-3453641,2024-06-09 14:50:13,2024-06-08 18:40:47,392150671473,Product A,732.0
2024-06-08 22:41:51,Shipment,604-7274703-9219859,2024-06-09 15:17:55,2024-06-08 18:40:59,394681755069,Product A,697.0
2024-06-08 22:44:06,Shipment,804-8922797-7378970,2024-06-09 02:50:40,2024-06-08 18:25:17,392146991314,Product A,347.0
2024-06-08 22:44:08,Shipment,704-6239035-5217397,2024-06-12 21:01:36,2024-06-08 18:41:51,394265803537,Product A,559.0
2024-06-08 22:44:08,Shipment,704-6239035-5217397,2024-06-12 21:01:36,2024-06-08 18:41:51,393138623535,Product A,388.0
2024-06-08 22:47:09,Shipment,504-2603394-6697368,2024-06-09 14:25:09,2024-06-07 18:46:19,394230972934,Product A,1260.0
2024-06-08 22:49:20,Shipment,804-4417093-6019661,2024-06-10 00:06:14,2024-06-08 18:49:12,395181012195,Product A,1047.0
2024-06-08 22:56:46,Cancel,604-4840723-8570515,,,392151198726,,0.0
2024-06-08 22:56:46,Cancel,604-4840723-8570515,,,393165593412,,0.0
2024-06-08 22:56:46,Cancel,604-4840723-8570515,,,395203479492,,0.0
2024-06-08 22:56:46,Shipment,604-4840723-8570515,2024-06-10 16:28:39,2024-06-08 18:28:00,392151198726,Product A,1599.0
2024-06-08 22:56:46,Shipment,604-4840723-8570515,2024-06-10 16:28:39,2024-06-08 18:28:00,395203479492,Product A,1771.0
2024-06-08 22:56:46,Shipment,604-4840723-8570515,2024-06-10 16:28:39,2024-06-08 18:28:00,393165593412,Product A,2017.0
2024-06-08 22:56:46,Refund,604-4840723-8570515,2024-06-10 16:28:39,2024-06-08 18:28:00,392151198726,Product A,-1599.0
2024-06-08 22:56:46,Refund,604-4840723-8570515,2024-06-10 16:28:39,2024-06-08 18:28:00,395203479492,Product A,-1771.0
2024-06-08 22:56:46,Refund,604-4840723-8570515,2024-06-10 16:28:39,2024-06-08 18:28:00,393165593412,Product A,-2017.0
2024-06-08 23:01:18,Shipment,604-5230559-1151534,2024-06-09 15:41:46,2024-06-08 19:00:58,392150539872,Product A,352.0
2024-06-08 23:01:18,Shipment,604-5230559-1151534,2024-06-09 15:41:46,2024-06-08 19:00:58,394676039699,Product A,1020.0
2024-06-08 23:01:51,Shipment,404-6118454-1657476,2024-06-09 15:13:09,2024-06-08 19:01:31,394668171574,Product A,405.0
2024-06-08 23:01:51,Refund,404-6118454-1657476,2024-06-09 15:13:09,2024-06-08 19:01:31,394668171574,Product A,-405.0
2024-06-08 23:01:52,Shipment,704-8153613-1374347,2024-06-09 15:17:16,2024-06-08 19:01:10,392161198453,Product A,464.0
2024-06-08 23:03:51,Shipment,804-9862193-5538461,2024-06-09 15:15:02,2024-06-08 19:00:59,392720092418,Product A,509.0
2024-06-08 23:06:56,Shipment,171-5677875-0315252,2024-06-09 15:11:03,2024-06-08 19:06:33,393725037808,Product A,340.0
2024-06-08 23:09:55,Shipment,204-6297501-5019284,2024-06-09 00:35:14,2024-06-08 23:04:46,394248730808,Product A,366.0
2024-06-08 23:11:37,Shipment,804-7792899-1232746,2024-06-09 15:17:03,2024-06-08 18:09:03,394265340171,Product A,1526.0
2024-06-08 23:11:37,Refund,804-7792899-1232746,2024-06-09 15:17:03,2024-06-08 18:09:03,394265340171,Product A,-1526.0
2024-06-08 23:12:01,Shipment,604-8197362-3076877,2024-06-09 03:46:40,2024-06-08 15:52:08,394687405439,Product A,1310.0
2024-06-08 23:16:43,Shipment,171-9138030-9411299,2024-06-09 04:19:12,2024-06-08 19:07:00,394696942837,Product A,510.0
2024-06-08 23:18:33,Shipment,171-1092138-9451135,2024-06-09 15:10:22,2024-06-08 19:18:02,394244045993,Product A,1254.28
2024-06-08 23:19:19,Shipment,204-2239955-2653036,2024-06-09 00:37:11,2024-06-08 23:04:46,392160738873,Product A,321.0
2024-06-08 23:25:10,Shipment,804-8949510-5136773,2024-06-09 15:42:41,2024-06-08 19:24:49,394698084694,Product A,646.0
2024-06-08 23:27:18,Shipment,204-5463037-0378981,2024-06-09 21:20:12,2024-06-07 13:50:01,392127242848,Product A,884.0
2024-06-08 23:27:27,Shipment,204-4171613-7195276,2024-06-09 21:14:26,2024-06-05 09:46:46,392728817607,Product A,824.0
2024-06-08 23:32:34,Shipment,604-0438211-3595637,2024-06-11 16:01:59,2024-06-08 19:32:08,393761978442,Product A,642.0
2024-06-08 23:32:38,Shipment,304-3363472-3430655,2024-06-11 15:56:38,2024-06-08 17:44:15,395208391219,Product A,1243.0
2024-06-08 23:33:52,Shipment,304-6561007-3576609,2024-06-09 15:43:57,2024-06-08 19:32:16,392155003299,Product A,1615.0
2024-06-08 23:33:52,Refund,304-6561007-3576609,2024-06-09 15:43:57,2024-06-08 19:32:16,392155003299,Product A,-1615.0
2024-06-08 23:33:53,Shipment,204-6951594-2232188,2024-06-09 15:12:01,2024-06-08 19:33:27,393745544131,Product A,536.0
2024-06-08 23:34:16,Shipment,204-1626703-9376838,2024-06-13 15:37:18,2024-06-08 18:13:03,394230735788,Product A,964.0
2024-06-08 23:36:56,Shipment,804-9038311-9436572,2024-06-09 09:27:36,2024-06-08 19:36:47,393157556550,Product A,1279.0
2024-06-08 23:37:52,Cancel,171-0589142-9555948,,,395203498404,,0.0
2024-06-08 23:37:54,Shipment,171-0589142-9555948,2024-06-09 15:08:46,2024-06-08 19:37:36,394275494391,Product A,464.0
2024-06-08 23:42:09,Cancel,504-4074829-0217128,,,393751465401,,0.0
2024-06-08 23:42:28,Shipment,204-0265954-5017915,2024-06-10 03:14:38,2024-06-08 19:42:25,393146163042,Product A,304.0
2024-06-08 23:44:22,Cancel,604-8125186-6211655,,,393720746442,,0.0
2024-06-08 23:44:22,Shipment,604-8125186-6211655,2024-06-11 16:14:05,2024-06-08 19:43:48,393720746442,Product A,2134.0
2024-06-08 23:44:22,Refund,604-8125186-6211655,2024-06-11 16:14:05,2024-06-08 19:43:48,393720746442,Product A,-2134.0
2024-06-08 23:45:49,Shipment,304-0400825-3413708,2024-06-10 05:04:35,2024-06-08 19:45:43,394700560755,Product A,1210.0
